,tags,owner,is_answered,view_count,down_vote_count,up_vote_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,closed_date,accepted_answer_id,closed_reason,bounty_amount,bounty_closes_date,content_license,cluster
132,"['python', 'tensorflow', 'anaconda', 'jupyter']","{'account_id': 22092277, 'reputation': 1, 'user_id': 16350164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwiDEpx6b7y6GRaX2PzuhtNF4Ymv34vlpLWpSj9=k-s256', 'display_name': 'Jack French', 'link': 'https://stackoverflow.com/users/16350164/jack-french'}",False,18,0,0,0,0,1656880270,1656880270,1642626692.1769912,72849704,https://stackoverflow.com/questions/72849704/no-module-named-tensorflow-core-estimator,No module named &#39;tensorflow_core.estimator&#39;,1656927493.0,67432215.35714285,Needs details or clarity,50.0,1657661021.0,,0
133,"['python', 'tensorflow', 'keras']","{'account_id': 11661229, 'reputation': 77, 'user_id': 9043769, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2101492076543039/picture?type=large', 'display_name': 'Anshuman Sinha', 'link': 'https://stackoverflow.com/users/9043769/anshuman-sinha'}",False,33,0,0,0,0,1656878120,1656799447,1656878120.0,72842712,https://stackoverflow.com/questions/72842712/implementing-adam-optimiser-in-tensorflow,Implementing Adam optimiser in tensorflow,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
134,"['python', 'python-3.x', 'tensorflow', 'keras']","{'account_id': 25680846, 'reputation': 5, 'user_id': 19443650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/553bdac7a3892b3fd3f8733d4ebd9b17?s=256&d=identicon&r=PG', 'display_name': 'albert', 'link': 'https://stackoverflow.com/users/19443650/albert'}",True,45,0,0,1,0,1656872622,1656872453,1642626692.1769912,72848918,https://stackoverflow.com/questions/72848918/attributeerror-str-object-has-no-attribute-str-how-to-solve-this,AttributeError: &#39;str&#39; object has no attribute &#39;str&#39; how to solve this,1656951117.7,72848935.0,,50.0,1657661021.0,,0
135,"['python', 'tensorflow', 'keras', 'tf.keras', 'gradient-descent']","{'account_id': 24219831, 'reputation': 33, 'user_id': 18175155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9de7b92cbbc728afdfcb6b55a000d1c8?s=256&d=identicon&r=PG', 'display_name': 'CYD', 'link': 'https://stackoverflow.com/users/18175155/cyd'}",False,26,0,0,0,0,1656870601,1656849432,1656870601.0,72846308,https://stackoverflow.com/questions/72846308/update-keras-model-weights-from-external-loss,Update keras model weights from external loss,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
136,"['python', 'python-3.x', 'tensorflow', 'keras', 'deep-learning']","{'account_id': 23403065, 'reputation': 45, 'user_id': 17465930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/999fca6deea1e8d5ad5a4e131790728b?s=256&d=identicon&r=PG', 'display_name': 'imdatyaa', 'link': 'https://stackoverflow.com/users/17465930/imdatyaa'}",False,24,1,0,0,-1,1656869182,1656868680,1656869182.0,72848506,https://stackoverflow.com/questions/72848506/why-vgg16-works-on-my-dataset-but-resnet-doesnt,Why VGG16 Works on My Dataset But Resnet Doesn&#39;t?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
137,"['python', 'tensorflow', 'keras']","{'account_id': 18797599, 'reputation': 389, 'user_id': 13708703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/593bea2d1b6872539e836ce0443718d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'svoruganti', 'link': 'https://stackoverflow.com/users/13708703/svoruganti'}",False,66,0,0,1,0,1656857797,1654260961,1642626692.1769912,72489926,https://stackoverflow.com/questions/72489926/keras-name-k-is-not-defined,Keras name &#39;K&#39; is not defined,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
138,"['python', 'tensorflow', 'keras', 'deep-learning', 'computer-vision']","{'account_id': 23763652, 'reputation': 89, 'user_id': 17778679, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c28b4a6591d5b30ee2dfc0cd7d521afd?s=256&d=identicon&r=PG', 'display_name': 'siam', 'link': 'https://stackoverflow.com/users/17778679/siam'}",False,25,0,0,0,0,1656857487,1656822767,1656857487.0,72843931,https://stackoverflow.com/questions/72843931/how-to-proceed-for-reverse-image-search-model-using-deep-learning,How to proceed for reverse image search model using deep learning?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
139,"['python', 'numpy', 'tensorflow', 'keras', 'conv-neural-network']","{'account_id': 9419915, 'reputation': 95, 'user_id': 7006585, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6wT67.png?s=256&g=1', 'display_name': 'Jo&#227;o Pedro Fontes', 'link': 'https://stackoverflow.com/users/7006585/jo%c3%a3o-pedro-fontes'}",True,12066,0,7,2,7,1656856783,1489075220,1489075840.0,42699956,https://stackoverflow.com/questions/42699956/3d-convolutional-neural-network-input-shape,3D Convolutional Neural Network input shape,1656951117.7,42700318.0,,50.0,1657661021.0,,0
140,"['python', 'tensorflow', 'importerror']","{'account_id': 21131243, 'reputation': 1, 'user_id': 15535535, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3748967488505040/picture?type=large', 'display_name': 'Champy HJr', 'link': 'https://stackoverflow.com/users/15535535/champy-hjr'}",False,24,0,0,0,0,1656855327,1656855327,1642626692.1769912,72846936,https://stackoverflow.com/questions/72846936/python-package-is-missed-for-machine-learning-and-neural-networks-on-windows-10,Python package is missed for machine learning and neural networks on windows 10_64bit Enterprise LTSC,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
141,"['python', 'tensorflow', 'keras', 'deep-learning', 'conv-neural-network']","{'account_id': 22988926, 'reputation': 97, 'user_id': 17114726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4136952cd7d2bbe7ea36dd6e51d7a2fe?s=256&d=identicon&r=PG', 'display_name': 'Ethan Brown', 'link': 'https://stackoverflow.com/users/17114726/ethan-brown'}",False,21,1,0,0,-1,1656854821,1656854821,1642626692.1769912,72846882,https://stackoverflow.com/questions/72846882/keras-is-evaluating-the-validation-set-counts-as-testing,Keras - Is evaluating the Validation set counts as Testing?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
142,"['python', 'tensorflow', 'machine-learning', 'keras', 'conv-neural-network']","{'account_id': 25713267, 'reputation': 1, 'user_id': 19471455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9fa554c2a2bb7f96e276cceabf781dd?s=256&d=identicon&r=PG', 'display_name': 'ash_coder', 'link': 'https://stackoverflow.com/users/19471455/ash-coder'}",False,28,0,0,1,0,1656854480,1656838511,1656838581.0,72845161,https://stackoverflow.com/questions/72845161/valueerror-one-of-the-dimensions-in-the-output-is-0-due-to-downsampling-in-c,ValueError: One of the dimensions in the output is &lt;= 0 due to downsampling in conv2d. Consider increasing the input size,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
143,"['python', 'arrays', 'tensorflow', 'similarity', 'siamese-network']","{'account_id': 24438821, 'reputation': 1, 'user_id': 18362768, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/733677680082569/picture?type=large', 'display_name': 'Mudassar Ayub', 'link': 'https://stackoverflow.com/users/18362768/mudassar-ayub'}",False,13,1,0,0,-1,1656850803,1656850674,1656850803.0,72846437,https://stackoverflow.com/questions/72846437/siemese-trained-model-as-tflite-for-prediction-issues,siemese trained model as TFlite for prediction issues,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
144,"['python', 'numpy', 'tensorflow', 'random']","{'account_id': 15787219, 'reputation': 356, 'user_id': 11391711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78091e0654e9c2221066dae43bea9f0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'whitepanda', 'link': 'https://stackoverflow.com/users/11391711/whitepanda'}",False,171,0,0,1,0,1656848294,1640016763,1640019005.0,70424751,https://stackoverflow.com/questions/70424751/generating-random-integers-with-different-upper-bounds-using-tensorflow,Generating random integers with different upper bounds using Tensorflow,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
145,"['python', 'tensorflow', 'pytorch', 'gather']","{'account_id': 3286986, 'reputation': 2134, 'user_id': 2766231, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3c36a95cabe82bbb5557474bcfad6c24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Frithjof', 'link': 'https://stackoverflow.com/users/2766231/frithjof'}",True,23,0,0,1,0,1656848128,1656845008,1642626692.1769912,72845808,https://stackoverflow.com/questions/72845808/torch-gather-without-unbroadcasting,`torch.gather` without unbroadcasting,1656951117.7,72846140.0,,50.0,1657661021.0,,0
146,"['python', 'tensorflow', 'keras', 'deep-learning', 'nlp']","{'account_id': 24358064, 'reputation': 31, 'user_id': 18292875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9357a54166613a78af80bd9774be508?s=256&d=identicon&r=PG', 'display_name': 'Jacob', 'link': 'https://stackoverflow.com/users/18292875/jacob'}",False,24,1,0,0,-1,1656845360,1656500047,1656845360.0,72800178,https://stackoverflow.com/questions/72800178/modify-keras-tensorflow-code-to-generate-captions-from-images,modify keras/tensorflow code to generate captions from images,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
147,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 25680846, 'reputation': 5, 'user_id': 19443650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/553bdac7a3892b3fd3f8733d4ebd9b17?s=256&d=identicon&r=PG', 'display_name': 'albert', 'link': 'https://stackoverflow.com/users/19443650/albert'}",False,40,0,0,0,0,1656842763,1656765983,1656842763.0,72839158,https://stackoverflow.com/questions/72839158/typeerror-encode-missing-1-required-positional-argument-encoding,TypeError: encode() missing 1 required positional argument: &#39;encoding&#39;,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
148,"['python', 'tensorflow', 'keras']","{'account_id': 17890314, 'reputation': 11, 'user_id': 12996926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13e1f89eb38425810262f5f648d5fd32?s=256&d=identicon&r=PG&f=1', 'display_name': 'Crackerslover', 'link': 'https://stackoverflow.com/users/12996926/crackerslover'}",True,56,0,0,1,0,1656840060,1656465970,1656466793.0,72794784,https://stackoverflow.com/questions/72794784/permissionerror-errno-13-permission-denied,PermissionError: [Errno 13] Permission denied: &#39;.&#39;,1656951117.7,72845333.0,,50.0,1657661021.0,,0
149,"['python', 'tensorflow', 'apple-m1']","{'account_id': 12885347, 'reputation': 1, 'user_id': 9319041, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/944f6911847d4d517630ff907c14f3b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Haotian H.', 'link': 'https://stackoverflow.com/users/9319041/haotian-h'}",False,22,0,0,0,0,1656839447,1656763594,1656839447.0,72838911,https://stackoverflow.com/questions/72838911/fail-to-import-tensorflow-m1-mac-not-found-error,Fail to import tensorflow m1 mac: not found error,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
150,"['python', 'tensorflow', 'graph-neural-network']","{'account_id': 11661229, 'reputation': 77, 'user_id': 9043769, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2101492076543039/picture?type=large', 'display_name': 'Anshuman Sinha', 'link': 'https://stackoverflow.com/users/9043769/anshuman-sinha'}",False,30,1,0,0,-1,1656839114,1656833137,1656839114.0,72844642,https://stackoverflow.com/questions/72844642/pytorchs-add-self-loops-and-remove-self-loops-implementation-in-tensorflow,Pytorch&#39;s &#39;add_self_loops&#39; and &#39;remove_self_loops&#39; implementation in tensorflow,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
151,"['pytorch', 'tensorboard']","{'account_id': 5484900, 'reputation': 880, 'user_id': 4360433, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/05af3abc6987ebebad29a0a8dd10203e?s=256&d=identicon&r=PG&f=1', 'display_name': 'justadev', 'link': 'https://stackoverflow.com/users/4360433/justadev'}",True,7912,0,7,3,7,1656838836,1584480883,1642626692.1769912,60730544,https://stackoverflow.com/questions/60730544/tensorboard-colab-tensorflow-api-v1-io-gfile-has-no-attribute-get-filesystem,tensorboard colab tensorflow._api.v1.io.gfile&#39; has no attribute &#39;get_filesystem,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
152,"['python', 'tensorflow', 'tf.data.dataset']","{'user_type': 'does_not_exist', 'display_name': 'user12690225'}",False,66,0,1,0,1,1656832959,1653752239,1656832959.0,72416994,https://stackoverflow.com/questions/72416994/unable-to-batch-dataset-using-batch-and-padded-batch,Unable to batch dataset using `.batch` and `.padded_batch`,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
153,"['python', 'tensorflow', 'keras', 'shapes', 'bert-language-model']","{'user_type': 'does_not_exist', 'display_name': 'user12690225'}",False,54,0,0,1,0,1656832894,1654286501,1656832894.0,72494648,https://stackoverflow.com/questions/72494648/denseunits-1-output-shape-is-not-batch-size-1-as-expected,"`Dense(units=1)` output shape is not `(batch_size, 1)` as expected",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
154,"['python', 'tensorflow', 'keras']","{'account_id': 11661229, 'reputation': 77, 'user_id': 9043769, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2101492076543039/picture?type=large', 'display_name': 'Anshuman Sinha', 'link': 'https://stackoverflow.com/users/9043769/anshuman-sinha'}",False,21,1,1,0,0,1656832435,1656793043,1656832435.0,72842177,https://stackoverflow.com/questions/72842177/how-to-make-a-list-of-layers-in-tensorflow-like-nn-modulelist,How to make a list of layers in tensorflow like nn.ModuleList,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
155,"['python', 'tensorflow', 'keras', 'pickle', 'tokenize']","{'account_id': 13138102, 'reputation': 61, 'user_id': 9490484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be15f2ab41f2f74a8419a01c82a3ac64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahmoud Ragab', 'link': 'https://stackoverflow.com/users/9490484/mahmoud-ragab'}",False,43,0,1,0,1,1656829842,1656808478,1656829842.0,72843277,https://stackoverflow.com/questions/72843277/attribute-error-tokenizer-object-has-no-attribute-analyzer,Attribute Error: &#39;Tokenizer&#39; object has no attribute &#39;analyzer&#39;,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
156,"['python', 'tensorflow', 'keras', 'conv-neural-network']","{'account_id': 25711842, 'reputation': 1, 'user_id': 19470234, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxO273yLqE8Sq5RvxYyFfUqiKHMqLR7GOI4wdNL=k-s256', 'display_name': 'Mark Shteyn', 'link': 'https://stackoverflow.com/users/19470234/mark-shteyn'}",False,23,0,0,0,0,1656826686,1656817601,1656826686.0,72843679,https://stackoverflow.com/questions/72843679/input-to-reshape-is-a-tensor-with-984064-values-but-the-requested-shape-require,"Input to reshape is a tensor with 984064 values, but the requested shape requires a multiple of 1568",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
157,"['python', 'tensorflow', 'deep-learning', 'neural-network', 'artificial-intelligence']","{'account_id': 23346718, 'reputation': 45, 'user_id': 17420892, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10221603823221099/picture?type=large', 'display_name': 'Diego Rando', 'link': 'https://stackoverflow.com/users/17420892/diego-rando'}",False,49,0,0,1,0,1656825385,1648807144,1648810205.0,71705126,https://stackoverflow.com/questions/71705126/meaning-of-the-array-returned-by-the-activation-function-gelu-vision-transforme,Meaning of the array returned by the activation function GELU (Vision Transformer),1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
158,"['python', 'tensorflow', 'keras', 'tf.keras']","{'account_id': 16909292, 'reputation': 90, 'user_id': 12228795, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XRu5t.jpg?s=256&g=1', 'display_name': 'Ot&#225;vio Augusto Silva', 'link': 'https://stackoverflow.com/users/12228795/ot%c3%a1vio-augusto-silva'}",False,38,0,1,0,1,1656808660,1656791591,1656808660.0,72842051,https://stackoverflow.com/questions/72842051/tensorflow-2-doesnt-recognize-all-my-gpu-memory,Tensorflow 2 doesn&#39;t recognize all my GPU memory,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
159,"['python', 'tensorflow', 'keras']","{'account_id': 8737066, 'reputation': 103, 'user_id': 6535334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1beec226a4440ef210bcecf5af0caff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sabrina', 'link': 'https://stackoverflow.com/users/6535334/sabrina'}",True,17268,0,5,11,5,1656802158,1529709227,1529711696.0,50996574,https://stackoverflow.com/questions/50996574/error-when-trying-to-use-keras-utils-plot-model,error when trying to use keras.utils.plot_model,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
160,"['python', 'tensorflow', 'pyinstaller', 'executable']","{'account_id': 19208378, 'reputation': 21, 'user_id': 19468281, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-IiVTrKkRsuY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZUds0Z7cptrogYxxPQCWRW5YsWw/photo.jpg?sz=256', 'display_name': 'Indra Gopal', 'link': 'https://stackoverflow.com/users/19468281/indra-gopal'}",False,14,0,2,0,2,1656800396,1656800396,1642626692.1769912,72842781,https://stackoverflow.com/questions/72842781/trained-tflite-tensorflow-model-to-linux-executable,Trained .tflite tensorflow model to linux executable,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
161,"['python', 'tensorflow', 'opencv', 'arm64', 'raspberry-pi4']","{'account_id': 5240002, 'reputation': 162, 'user_id': 4999039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b9028a52fa1dd8e24a1fc5f25d3f2c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sherlock Homies', 'link': 'https://stackoverflow.com/users/4999039/sherlock-homies'}",False,30,0,0,1,0,1656788916,1656788032,1642626692.1769912,72841674,https://stackoverflow.com/questions/72841674/is-there-a-way-to-install-tensorflow-1-14-0-and-opencv-4-4-0-for-python-3-7-in-r,Is there a way to install Tensorflow 1.14.0 and opencv-4.4.0 for python 3.7 in Raspberry Pi 4 64 bit Debian 11?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
162,"['python', 'tensorflow', 'machine-learning', 'keras', 'neural-network']","{'account_id': 25694296, 'reputation': 3, 'user_id': 19455244, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx7z83GyuOIUrz0qEUPq9Mbb8AWdd_MoTiixOlc=k-s256', 'display_name': 'tay123', 'link': 'https://stackoverflow.com/users/19455244/tay123'}",True,36,0,0,1,0,1656784175,1656684981,1642626692.1769912,72830625,https://stackoverflow.com/questions/72830625/how-to-integrate-keras-model-with-sequential-backward-selection-code,How to integrate keras model with sequential backward selection code?,1656951117.7,72841277.0,,50.0,1657661021.0,,0
163,"['python', 'tensorflow', 'machine-learning']","{'account_id': 15467630, 'reputation': 310, 'user_id': 11158543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98a367a87c8b9f0787eee934e8494312?s=256&d=identicon&r=PG&f=1', 'display_name': 'V.Hunon', 'link': 'https://stackoverflow.com/users/11158543/v-hunon'}",True,18,0,0,1,0,1656782128,1656775742,1642626692.1769912,72840259,https://stackoverflow.com/questions/72840259/how-do-i-use-only-parts-of-a-pretrained-network-in-tensorflow-with-custom-input,How do I use only parts of a pretrained network in tensorflow with custom input layer?,1656951117.7,72841015.0,,50.0,1657661021.0,,0
164,"['python', 'tensorflow', 'keras', 'model']","{'account_id': 20512783, 'reputation': 61, 'user_id': 15054164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiLlXm47CljX7XTRj8eA_3XA1yrBcJeQlOkhxYUtg=k-s256', 'display_name': 'Nimesh Kumar', 'link': 'https://stackoverflow.com/users/15054164/nimesh-kumar'}",False,43,0,0,1,0,1656779120,1630902690,1642626692.1769912,69069153,https://stackoverflow.com/questions/69069153/loading-architecture-from-model-json-file,Loading architecture from model.json file,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
165,"['python', 'tensorflow']","{'account_id': 25683094, 'reputation': 1, 'user_id': 19445598, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw4lw3PNkZCJ403pgjZxJ4PS0bGbNrUVAK8X9CM=k-s256', 'display_name': 'KanoSnack', 'link': 'https://stackoverflow.com/users/19445598/kanosnack'}",False,21,0,0,0,0,1656773351,1656773351,1642626692.1769912,72839997,https://stackoverflow.com/questions/72839997/tensorflow-loof-stuck-randomly-when-the-computation-is-too-heavy,Tensorflow loof stuck randomly when the computation is too heavy,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
166,"['python', 'tensorflow', 'text-classification', 'bert-language-model', 'multilabel-classification']","{'account_id': 14785235, 'reputation': 57, 'user_id': 10677618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c4439f34e514e444eab528545bd474a?s=256&d=identicon&r=PG&f=1', 'display_name': 'AllyZ', 'link': 'https://stackoverflow.com/users/10677618/allyz'}",False,61,0,0,1,0,1656771799,1655166805,1642626692.1769912,72610356,https://stackoverflow.com/questions/72610356/multilabel-text-classification-using-bert-and-tensorflow-2,Multilabel text classification using BERT and Tensorflow 2,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
167,"['python', 'tensorflow', 'keras', 'time-series', 'lstm']","{'account_id': 1795830, 'reputation': 341, 'user_id': 1635253, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/59376176b2ccacb43b2200334a1d41bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'thenoirlatte', 'link': 'https://stackoverflow.com/users/1635253/thenoirlatte'}",True,28,0,0,1,0,1656769968,1656763503,1656769968.0,72838901,https://stackoverflow.com/questions/72838901/valueerror-input-0-of-layer-lstm-121-is-incompatible-with-the-layer-expected,"ValueError: Input 0 of layer &quot;lstm_121&quot; is incompatible with the layer: expected ndim=3, found ndim=2. Full shape received: (None, 50)",1656951117.7,72839255.0,,50.0,1657661021.0,,0
168,"['python', 'tensorflow', 'keras', 'deep-learning', 'neural-network']","{'account_id': 22281012, 'reputation': 111, 'user_id': 16509392, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxa48TRvdYOBKldi-flyO2PJmuvladKWxxHw-m-=k-s256', 'display_name': 'jeny ericsoon', 'link': 'https://stackoverflow.com/users/16509392/jeny-ericsoon'}",True,180,0,0,1,0,1656769455,1635931785,1656769455.0,69822474,https://stackoverflow.com/questions/69822474/multi-task-learning-with-ann,Multi-task learning with ANN?,1656951117.7,69823502.0,,50.0,1657661021.0,,0
169,"['python', 'matlab', 'tensorflow', 'gekko', 'system-identification']","{'account_id': 22314054, 'reputation': 33, 'user_id': 16537667, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxLy8f8C_89GPxbIHWnY2M1JykAQRCxVJR2DiEn=k-s256', 'display_name': 'abdullatif alnajim', 'link': 'https://stackoverflow.com/users/16537667/abdullatif-alnajim'}",False,133,0,2,1,2,1656765850,1639908754,1642626692.1769912,70410500,https://stackoverflow.com/questions/70410500/convert-matlab-system-identification-to-python,convert matlab system identification to python,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
170,"['python', 'tensorflow', 'tensorflow2.0', 'tensorflow-datasets', 'tf.data.dataset']","{'account_id': 20190244, 'reputation': 477, 'user_id': 14808637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e580e2512bdf6292a17e166b3af7a57e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmad', 'link': 'https://stackoverflow.com/users/14808637/ahmad'}",True,50,0,1,2,1,1656763728,1656583973,1656759415.0,72814023,https://stackoverflow.com/questions/72814023/tf-data-dataset-zip-can-we-have-some-alternative-method-of-tf-data-dataset-zip,tf.data.Dataset.zip: Can we have some alternative method of tf.data.Dataset.zip?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
171,"['python', 'tensorflow', 'keras', 'generative-adversarial-network']","{'account_id': 24987323, 'reputation': 3, 'user_id': 18848948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b472dceb0bdeb57b26f44873f6003b3c?s=256&d=identicon&r=PG', 'display_name': 'somethingidk', 'link': 'https://stackoverflow.com/users/18848948/somethingidk'}",False,14,0,0,0,0,1656762245,1656762245,1642626692.1769912,72838780,https://stackoverflow.com/questions/72838780/blank-images-when-trying-to-train-gans,Blank images when trying to train GANs,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
172,"['python', 'tensorflow', 'reinforcement-learning']","{'account_id': 24916053, 'reputation': 1, 'user_id': 18784973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9348821c1e72dc6a54eb11e18db2a10b?s=256&d=identicon&r=PG', 'display_name': 'Vizart', 'link': 'https://stackoverflow.com/users/18784973/vizart'}",False,38,0,0,1,0,1656760986,1655039121,1655045750.0,72592437,https://stackoverflow.com/questions/72592437/problem-with-importing-tf-agents-environments,Problem with importing tf_agents.environments,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
173,"['python', 'tensorflow', 'deep-learning', 'computer-vision', 'face-recognition']","{'account_id': 18062697, 'reputation': 5, 'user_id': 13129446, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a635ef79b60e9602c5115d0dd96c7fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anefu', 'link': 'https://stackoverflow.com/users/13129446/anefu'}",False,44,0,0,1,0,1656758767,1654584910,1654585947.0,72527026,https://stackoverflow.com/questions/72527026/tf-image-sobel-edges-invalidargumenterror-the-first-dimension-of-paddings-must,"tf.image.sobel_edges: InvalidArgumentError: The first dimension of paddings must be the rank of inputs[4,2], [400,400,3] [Op:MirrorPad]",1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
174,"['python', 'tensorflow', 'keras', 'optimization', 'lstm']","{'account_id': 14489341, 'reputation': 1, 'user_id': 14464792, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2080852291951947/picture?type=large', 'display_name': 'Binata Roy', 'link': 'https://stackoverflow.com/users/14464792/binata-roy'}",False,48,0,0,0,0,1656757052,1655495808,1656757052.0,72664212,https://stackoverflow.com/questions/72664212/invalidargumenterror-expected-multiples-argument-to-be-a-vector-of-length-1-but,InvalidArgumentError: Expected multiples argument to be a vector of length 1 but got length 2 (LSTM),1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
175,"['python', 'tensorflow', 'keras', 'pytorch', 'tf.keras']","{'account_id': 16777256, 'reputation': 351, 'user_id': 12128237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f56364f29ee711028529370db5673fd4?s=256&d=identicon&r=PG&f=1', 'display_name': 'dexter2406', 'link': 'https://stackoverflow.com/users/12128237/dexter2406'}",False,562,0,0,1,0,1656756771,1616190354,1642626692.1769912,66715973,https://stackoverflow.com/questions/66715973/how-to-load-weights-from-pytorch-to-keras-layer-by-layer,How to load weights from Pytorch to Keras layer by layer?,1656951117.7,67432215.35714285,,50.0,1657661021.0,,0
